bodyId,neuron_type,assigned_hex1,assigned_hex2
114549,L5,7,6
46274,Mi1,7,6
63741,Mi4,7,6
89639,Mi9,7,6
103665,C2,7,6
58823,C3,7,6
60018,Tm1,7,6
63056,Tm2,7,6
86723,Tm4,7,6
579914,Tm9,7,6
103854,Tm20,7,6
39215,T1,7,6
40068,L1,7,7
35110,L2,7,7
86665,L3,7,7
111511,L5,7,7
46550,Mi1,7,7
61614,Mi4,7,7
92334,Mi9,7,7
109082,C2,7,7
68120,C3,7,7
56230,Tm1,7,7
62820,Tm2,7,7
79091,Tm4,7,7
113842,Tm9,7,7
117468,Tm20,7,7
39171,T1,7,7
36174,L1,7,8
31727,L2,7,8
85809,L3,7,8
100028,L5,7,8
76550,Mi1,7,8
60304,Mi4,7,8
81368,Mi9,7,8
89370,C2,7,8
47252,C3,7,8
57197,Tm1,7,8
55531,Tm2,7,8
78795,Tm4,7,8
104772,Tm9,7,8
101492,Tm20,7,8
126643,T1,7,8
33387,L1,7,9
27128,L2,7,9
67075,L3,7,9
134903,L5,7,9
43972,Mi1,7,9
60002,Mi4,7,9
84653,Mi9,7,9
102606,C2,7,9
58324,C3,7,9
55406,Tm1,7,9
60195,Tm2,7,9
80820,Tm4,7,9
104227,Tm9,7,9
99082,Tm20,7,9
39241,T1,7,9
29571,L1,7,10
27433,L2,7,10
58954,L3,7,10
119688,L5,7,10
40913,Mi1,7,10
63438,Mi4,7,10
74029,Mi9,7,10
87215,C2,7,10
51926,C3,7,10
57465,Tm1,7,10
58022,Tm2,7,10
81902,Tm4,7,10
98633,Tm9,7,10
105586,Tm20,7,10
99351,T1,7,10
27288,L1,7,11
25930,L2,7,11
54680,L3,7,11
108838,L5,7,11
40417,Mi1,7,11
79202,Mi4,7,11
85692,Mi9,7,11
103796,C2,7,11
58008,C3,7,11
53031,Tm1,7,11
54509,Tm2,7,11
72174,Tm4,7,11
97610,Tm9,7,11
103336,Tm20,7,11
45960,T1,7,11
30149,L1,7,12
27196,L2,7,12
69919,L3,7,12
127607,L5,7,12
48798,Mi1,7,12
65086,Mi4,7,12
74419,Mi9,7,12
101145,C2,7,12
64572,C3,7,12
51259,Tm1,7,12
56211,Tm2,7,12
76346,Tm4,7,12
96265,Tm9,7,12
115735,Tm20,7,12
71848,T1,7,12
29162,L1,7,13
25816,L2,7,13
69094,L3,7,13
107973,L5,7,13
46976,Mi1,7,13
68258,Mi4,7,13
89886,Mi9,7,13
90951,C2,7,13
60706,C3,7,13
58926,Tm1,7,13
53662,Tm2,7,13
77391,Tm4,7,13
98965,Tm9,7,13
124048,Tm20,7,13
37501,T1,7,13
32043,L1,7,14
28057,L2,7,14
72596,L3,7,14
115638,L5,7,14
47135,Mi1,7,14
80915,Mi4,7,14
116830,Mi9,7,14
84519,C2,7,14
56345,C3,7,14
57918,Tm1,7,14
59189,Tm2,7,14
84133,Tm4,7,14
109266,Tm9,7,14
166734,Tm20,7,14
40963,T1,7,14
28238,L1,7,15
27030,L2,7,15
71538,L3,7,15
104888,L5,7,15
48785,Mi1,7,15
69104,Mi4,7,15
102180,Mi9,7,15
77965,C2,7,15
61181,C3,7,15
64373,Tm1,7,15
68731,Tm2,7,15
133855,Tm4,7,15
171941,Tm9,7,15
134026,Tm20,7,15
39626,T1,7,15
28908,L1,7,16
27447,L2,7,16
65008,L3,7,16
141082,L5,7,16
84458,Mi1,7,16
73192,Mi4,7,16
100470,Mi9,7,16
90489,C2,7,16
77511,C3,7,16
59377,Tm1,7,16
68018,Tm2,7,16
82481,Tm4,7,16
108811,Tm9,7,16
122609,Tm20,7,16
42879,T1,7,16
28883,L1,7,17
23078,L2,7,17
54151,L3,7,17
122976,L5,7,17
48616,Mi1,7,17
75107,Mi4,7,17
100958,Mi9,7,17
100391,C2,7,17
70135,C3,7,17
59553,Tm1,7,17
68447,Tm2,7,17
85316,Tm4,7,17
106496,Tm9,7,17
128789,Tm20,7,17
39925,T1,7,17
29338,L1,7,18
23306,L2,7,18
61992,L3,7,18
121758,L5,7,18
50589,Mi1,7,18
83179,Mi4,7,18
108893,Mi9,7,18
98591,C2,7,18
73467,C3,7,18
60184,Tm1,7,18
63664,Tm2,7,18
81428,Tm4,7,18
120148,Tm9,7,18
180312,Tm20,7,18
40251,T1,7,18
29980,L1,7,19
25408,L2,7,19
101293,L3,7,19
112303,L5,7,19
51211,Mi1,7,19
76939,Mi4,7,19
116072,Mi9,7,19
84481,C2,7,19
68026,C3,7,19
58764,Tm1,7,19
58827,Tm2,7,19
80112,Tm4,7,19
105850,Tm9,7,19
131704,Tm20,7,19
42098,T1,7,19
37115,L1,7,20
19516,L2,7,20
98704,L3,7,20
115372,L5,7,20
49342,Mi1,7,20
87833,Mi4,7,20
111194,Mi9,7,20
96646,C2,7,20
64084,C3,7,20
58521,Tm1,7,20
58404,Tm2,7,20
91534,Tm4,7,20
118857,Tm9,7,20
133594,Tm20,7,20
47545,T1,7,20
55549,L1,7,21
67688,L2,7,21
156115,L3,7,21
135827,L5,7,21
74738,Mi1,7,21
81965,Mi4,7,21
111779,Mi9,7,21
89649,C2,7,21
67306,C3,7,21
60376,Tm1,7,21
59976,Tm2,7,21
94093,Tm4,7,21
115966,Tm9,7,21
133203,Tm20,7,21
44523,T1,7,21
53531,L1,7,22
38412,L2,7,22
69412,L3,7,22
140634,L5,7,22
55138,Mi1,7,22
85425,Mi4,7,22
118799,Mi9,7,22
108423,C2,7,22
54777,C3,7,22
65251,Tm1,7,22
61132,Tm2,7,22
90006,Tm4,7,22
116685,Tm9,7,22
140487,Tm20,7,22
21845,T1,7,22
20988,L1,7,23
29519,L2,7,23
81069,L3,7,23
150568,L5,7,23
67229,Mi1,7,23
108960,Mi4,7,23
140114,Mi9,7,23
97218,C2,7,23
79594,C3,7,23
68492,Tm1,7,23
79298,Tm2,7,23
91119,Tm4,7,23
137355,Tm9,7,23
150345,Tm20,7,23
44178,T1,7,23
39218,L1,7,24
28115,L2,7,24
83728,L3,7,24
89822,L5,7,24
66991,Mi1,7,24
116983,Mi4,7,24
143466,Mi9,7,24
80910,C2,7,24
74381,C3,7,24
104317,Tm1,7,24
128174,Tm2,7,24
114036,Tm4,7,24
134193,Tm9,7,24
149805,Tm20,7,24
51178,T1,7,24
115681,L1,8,1
124450,L2,8,1
151185,L3,8,1
225164,L5,8,1
81949,Mi1,8,1
106713,Mi4,8,1
166526,Mi9,8,1
114174,C3,8,1
104352,Tm1,8,1
158207,Tm9,8,1
144211,Tm20,8,1
91523,T1,8,1
66761,L1,8,2
78714,L2,8,2
128232,L3,8,2
158796,L5,8,2
55778,Mi1,8,2
80575,Mi4,8,2
98041,Mi9,8,2
115436,C2,8,2
82304,C3,8,2
55074,Tm1,8,2
85413,Tm2,8,2
90482,Tm4,8,2
111906,Tm9,8,2
111672,Tm20,8,2
66326,T1,8,2
58591,L1,8,3
63316,L2,8,3
119142,L3,8,3
129465,L5,8,3
49259,Mi1,8,3
60527,Mi4,8,3
96985,Mi9,8,3
103597,C2,8,3
74782,C3,8,3
62793,Tm1,8,3
85090,Tm2,8,3
134324,Tm4,8,3
116746,Tm9,8,3
109719,Tm20,8,3
41964,T1,8,3
55758,L1,8,4
54508,L2,8,4
43022,L3,8,4
133718,L5,8,4
47322,Mi1,8,4
75119,Mi4,8,4
84003,Mi9,8,4
106487,C2,8,4
88365,C3,8,4
107429,Tm1,8,4
56753,Tm2,8,4
82694,Tm4,8,4
112576,Tm9,8,4
105656,Tm20,8,4
32744,T1,8,4
47020,L1,8,5
42526,L2,8,5
123306,L3,8,5
123505,L5,8,5
45423,Mi1,8,5
66843,Mi4,8,5
90761,Mi9,8,5
100733,C2,8,5
61419,C3,8,5
61836,Tm1,8,5
58030,Tm2,8,5
90748,Tm4,8,5
118145,Tm9,8,5
104509,Tm20,8,5
43402,T1,8,5
40962,L1,8,6
39594,L2,8,6
88085,L3,8,6
119006,L5,8,6
45987,Mi1,8,6
65283,Mi4,8,6
81059,Mi9,8,6
104099,C2,8,6
60883,C3,8,6
58118,Tm1,8,6
68978,Tm2,8,6
88004,Tm4,8,6
97408,Tm9,8,6
105702,Tm20,8,6
47236,T1,8,6
38830,L1,8,7
35023,L2,8,7
86034,L3,8,7
122468,L5,8,7
43100,Mi1,8,7
62950,Mi4,8,7
72845,Mi9,8,7
87592,C2,8,7
63982,C3,8,7
93767,Tm1,8,7
57480,Tm2,8,7
77155,Tm4,8,7
105580,Tm9,8,7
43854,T1,8,7
37901,L1,8,8
35612,L2,8,8
76305,L3,8,8
109992,L5,8,8
42331,Mi1,8,8
62721,Mi4,8,8
95887,Mi9,8,8
102818,C2,8,8
50425,C3,8,8
53517,Tm1,8,8
57376,Tm2,8,8
81528,Tm4,8,8
98121,Tm9,8,8
102976,Tm20,8,8
43455,T1,8,8
33281,L1,8,9
29661,L2,8,9
76571,L3,8,9
106848,L5,8,9
40758,Mi1,8,9
62230,Mi4,8,9
81220,Mi9,8,9
91648,C2,8,9
58249,C3,8,9
60743,Tm1,8,9
59055,Tm2,8,9
74136,Tm4,8,9
100520,Tm9,8,9
100071,Tm20,8,9
39708,T1,8,9
30160,L1,8,10
27227,L2,8,10
64990,L3,8,10
119264,L5,8,10
39389,Mi1,8,10
62843,Mi4,8,10
78488,Mi9,8,10
83881,C2,8,10
58391,C3,8,10
52310,Tm1,8,10
57405,Tm2,8,10
78162,Tm4,8,10
96215,Tm9,8,10
112290,Tm20,8,10
46889,T1,8,10
29971,L1,8,11
25431,L2,8,11
125108,L3,8,11
106138,L5,8,11
41947,Mi1,8,11
65163,Mi4,8,11
78746,Mi9,8,11
89143,C2,8,11
49964,C3,8,11
53231,Tm1,8,11
52959,Tm2,8,11
65516,Tm4,8,11
91414,Tm9,8,11
107594,Tm20,8,11
43137,T1,8,11
28429,L1,8,12
28294,L2,8,12
57567,L3,8,12
109586,L5,8,12
41211,Mi1,8,12
64368,Mi4,8,12
78093,Mi9,8,12
79151,C2,8,12
52506,C3,8,12
58286,Tm1,8,12
53900,Tm2,8,12
75370,Tm4,8,12
93668,Tm9,8,12
96256,Tm20,8,12
37633,T1,8,12
28532,L1,8,13
23934,L2,8,13
70530,L3,8,13
103852,L5,8,13
36465,Mi1,8,13
53981,Mi4,8,13
71458,Mi9,8,13
82426,C2,8,13
58203,C3,8,13
45461,Tm1,8,13
54811,Tm2,8,13
72320,Tm4,8,13
85695,Tm9,8,13
101342,Tm20,8,13
37185,T1,8,13
31806,L1,8,14
26237,L2,8,14
76264,L3,8,14
112445,L5,8,14
39662,Mi1,8,14
64319,Mi4,8,14
78557,Mi9,8,14
100475,C2,8,14
51298,C3,8,14
49997,Tm1,8,14
51243,Tm2,8,14
109072,Tm4,8,14
95243,Tm9,8,14
90680,Tm20,8,14
34705,T1,8,14
30400,L1,8,15
27009,L2,8,15
74443,L3,8,15
105527,L5,8,15
39394,Mi1,8,15
75258,Mi4,8,15
86391,Mi9,8,15
82340,C2,8,15
62170,C3,8,15
59780,Tm1,8,15
62065,Tm2,8,15
90434,Tm4,8,15
112042,Tm9,8,15
100756,Tm20,8,15
40668,T1,8,15
31230,L1,8,16
28629,L2,8,16
77431,L3,8,16
114077,L5,8,16
43778,Mi1,8,16
71422,Mi4,8,16
89921,Mi9,8,16
82660,C2,8,16
71312,C3,8,16
60538,Tm1,8,16
66340,Tm2,8,16
84930,Tm4,8,16
102383,Tm9,8,16
175499,Tm20,8,16
37561,T1,8,16
30617,L1,8,17
31864,L2,8,17
96547,L3,8,17
130995,L5,8,17
44876,Mi1,8,17
68953,Mi4,8,17
100212,Mi9,8,17
117424,C2,8,17
66777,C3,8,17
55235,Tm1,8,17
64695,Tm2,8,17
90350,Tm4,8,17
108637,Tm9,8,17
116554,Tm20,8,17
44526,T1,8,17
30248,L1,8,18
24368,L2,8,18
87858,L3,8,18
127381,L5,8,18
48170,Mi1,8,18
76907,Mi4,8,18
92101,Mi9,8,18
107983,C2,8,18
65447,C3,8,18
59613,Tm1,8,18
66455,Tm2,8,18
85948,Tm4,8,18
117708,Tm9,8,18
122251,Tm20,8,18
41590,T1,8,18
28764,L1,8,19
21994,L2,8,19
95659,L3,8,19
136899,L5,8,19
48462,Mi1,8,19
92910,Mi4,8,19
108854,Mi9,8,19
91849,C2,8,19
73791,C3,8,19
58899,Tm1,8,19
63339,Tm2,8,19
86632,Tm4,8,19
163343,Tm9,8,19
119551,Tm20,8,19
34380,T1,8,19
48128,L1,8,20
66052,L2,8,20
163912,L3,8,20
136810,L5,8,20
50552,Mi1,8,20
84450,Mi4,8,20
110515,Mi9,8,20
101974,C2,8,20
71656,C3,8,20
56965,Tm1,8,20
57540,Tm2,8,20
84782,Tm4,8,20
106245,Tm9,8,20
119566,Tm20,8,20
49178,T1,8,20
48771,L1,8,21
25515,L2,8,21
102620,L3,8,21
114260,L5,8,21
45443,Mi1,8,21
81683,Mi4,8,21
106465,Mi9,8,21
94418,C2,8,21
543741,C3,8,21
52878,Tm1,8,21
58874,Tm2,8,21
86320,Tm4,8,21
103513,Tm9,8,21
136058,Tm20,8,21
42157,T1,8,21
35943,L1,8,22
23253,L2,8,22
45619,L3,8,22
129616,L5,8,22
48028,Mi1,8,22
74051,Mi4,8,22
108959,Mi9,8,22
93257,C2,8,22
63484,C3,8,22
53412,Tm1,8,22
61161,Tm2,8,22
84606,Tm4,8,22
110563,Tm9,8,22
134609,Tm20,8,22
25958,T1,8,22
27217,L1,8,23
25508,L2,8,23
69524,L3,8,23
138586,L5,8,23
71060,Mi1,8,23
74346,Mi4,8,23
118004,Mi9,8,23
83493,C2,8,23
67290,C3,8,23
55012,Tm1,8,23
78045,Tm2,8,23
116356,Tm4,8,23
104010,Tm9,8,23
123562,Tm20,8,23
40584,T1,8,23
29274,L1,8,24
24762,L2,8,24
62672,L3,8,24
114157,L5,8,24
75486,Mi1,8,24
83647,Mi4,8,24
108414,Mi9,8,24
92227,C2,8,24
57079,C3,8,24
87984,Tm1,8,24
68510,Tm2,8,24
83464,Tm4,8,24
115442,Tm9,8,24
194913,Tm20,8,24
117601,T1,8,24
28145,L1,8,25
31163,L2,8,25
61359,L3,8,25
166854,L5,8,25
63990,Mi1,8,25
145081,Mi4,8,25
173175,Mi9,8,25
120927,C2,8,25
75296,C3,8,25
74132,Tm1,8,25
70079,Tm2,8,25
82629,Tm4,8,25
118791,Tm9,8,25
52053,T1,8,25
35160,L1,8,26
41422,L2,8,26
58269,L3,8,26
179868,L5,8,26
70891,Mi1,8,26
175825,Mi4,8,26
143800,Mi9,8,26
123969,C2,8,26
90041,C3,8,26
77163,Tm1,8,26
76456,Tm2,8,26
87320,Tm4,8,26
131532,Tm9,8,26
144989,Tm20,8,26
128646,T1,8,26
98752,L1,9,1
107398,L2,9,1
144677,L3,9,1
172608,L5,9,1
78786,Mi1,9,1
99784,Mi4,9,1
123901,Mi9,9,1
149296,C2,9,1
101488,C3,9,1
100160,Tm1,9,1
101887,Tm2,9,1
99852,Tm4,9,1
151857,Tm9,9,1
128797,Tm20,9,1
128867,T1,9,1
64776,L1,9,2
71598,L2,9,2
124533,L3,9,2
159145,L5,9,2
53510,Mi1,9,2
62309,Mi4,9,2
90813,Mi9,9,2
118711,C2,9,2
74330,C3,9,2
77057,Tm1,9,2
75427,Tm2,9,2
85803,Tm4,9,2
114528,Tm9,9,2
88141,Tm20,9,2
57820,T1,9,2
54219,L1,9,3
56109,L2,9,3
115801,L3,9,3
131274,L5,9,3
43969,Mi1,9,3
69920,Mi4,9,3
87282,Mi9,9,3
97380,C2,9,3
69951,C3,9,3
60832,Tm1,9,3
62091,Tm2,9,3
74850,Tm4,9,3
107354,Tm9,9,3
110077,Tm20,9,3
58122,T1,9,3
43420,L1,9,4
52074,L2,9,4
52247,L3,9,4
124990,L5,9,4
41418,Mi1,9,4
66417,Mi4,9,4
82243,Mi9,9,4
91127,C2,9,4
67825,C3,9,4
62676,Tm1,9,4
58669,Tm2,9,4
71510,Tm4,9,4
95658,Tm9,9,4
107081,Tm20,9,4
48183,T1,9,4
35026,L1,9,5
29647,L2,9,5
156305,L3,9,5
113320,L5,9,5
46390,Mi1,9,5
57000,Mi4,9,5
72688,Mi9,9,5
91706,C2,9,5
64719,C3,9,5
51546,Tm1,9,5
54281,Tm2,9,5
77769,Tm4,9,5
95838,Tm9,9,5
114996,Tm20,9,5
74125,T1,9,5
38196,L1,9,6
38397,L2,9,6
82716,L3,9,6
124215,L5,9,6
40654,Mi1,9,6
63888,Mi4,9,6
70700,Mi9,9,6
98200,C2,9,6
61407,C3,9,6
56884,Tm1,9,6
57385,Tm2,9,6
70388,Tm4,9,6
95270,Tm9,9,6
158410,Tm20,9,6
76868,T1,9,6
40153,L1,9,7
37928,L2,9,7
77861,L3,9,7
106316,L5,9,7
39644,Mi1,9,7
50626,Mi4,9,7
79902,Mi9,9,7
91043,C2,9,7
54301,C3,9,7
54883,Tm1,9,7
89353,Tm2,9,7
51905,Tm4,9,7
96972,Tm9,9,7
106756,Tm20,9,7
56128,T1,9,7
34682,L1,9,8
33338,L2,9,8
82557,L3,9,8
101413,L5,9,8
38769,Mi1,9,8
57506,Mi4,9,8
73879,Mi9,9,8
91718,C2,9,8
50836,C3,9,8
52508,Tm1,9,8
54037,Tm2,9,8
75849,Tm4,9,8
94344,Tm9,9,8
91031,Tm20,9,8
38679,T1,9,8
36074,L1,9,9
30010,L2,9,9
71449,L3,9,9
98701,L5,9,9
41037,Mi1,9,9
54969,Mi4,9,9
69182,Mi9,9,9
95360,C2,9,9
45751,C3,9,9
47480,Tm1,9,9
52545,Tm2,9,9
74251,Tm4,9,9
95503,Tm9,9,9
91184,Tm20,9,9
41755,T1,9,9
31928,L1,9,10
32670,L2,9,10
127598,L3,9,10
112735,L5,9,10
38482,Mi1,9,10
53555,Mi4,9,10
68011,Mi9,9,10
86340,C2,9,10
54585,C3,9,10
44375,Tm1,9,10
51804,Tm2,9,10
75229,Tm4,9,10
92079,Tm9,9,10
96561,Tm20,9,10
38880,T1,9,10
27465,L1,9,11
27434,L2,9,11
68364,L3,9,11
98628,L5,9,11
42763,Mi1,9,11
54273,Mi4,9,11
80359,Mi9,9,11
123943,C2,9,11
54863,C3,9,11
50556,Tm1,9,11
50549,Tm2,9,11
104135,Tm4,9,11
97599,Tm9,9,11
91863,Tm20,9,11
41832,T1,9,11
30293,L1,9,12
27087,L2,9,12
60861,L3,9,12
98686,L5,9,12
38851,Mi1,9,12
62748,Mi4,9,12
78385,Mi9,9,12
78077,C2,9,12
46498,C3,9,12
44042,Tm1,9,12
49510,Tm2,9,12
79767,Tm4,9,12
85176,Tm9,9,12
95467,Tm20,9,12
33994,T1,9,12
27996,L1,9,13
25801,L2,9,13
68798,L3,9,13
87448,L5,9,13
39332,Mi1,9,13
60328,Mi4,9,13
67859,Mi9,9,13
91746,C2,9,13
46387,C3,9,13
46186,Tm1,9,13
47065,Tm2,9,13
65116,Tm4,9,13
83462,Tm9,9,13
87441,Tm20,9,13
34579,T1,9,13
30639,L1,9,14
26351,L2,9,14
81046,L3,9,14
100386,L5,9,14
37368,Mi1,9,14
79429,Mi4,9,14
79190,Mi9,9,14
81322,C2,9,14
51559,C3,9,14
54945,Tm1,9,14
56612,Tm2,9,14
67089,Tm4,9,14
110226,Tm9,9,14
114421,Tm20,9,14
74686,T1,9,14
32566,L1,9,15
30321,L2,9,15
90361,L3,9,15
106690,L5,9,15
77510,Mi1,9,15
533517,Mi4,9,15
131739,Mi9,9,15
101541,C2,9,15
57407,C3,9,15
59250,Tm1,9,15
61098,Tm2,9,15
575340,Tm4,9,15
105416,Tm9,9,15
192940,Tm20,9,15
38574,T1,9,15
27458,L1,9,16
30956,L2,9,16
87779,L3,9,16
101356,L5,9,16
43485,Mi1,9,16
67264,Mi4,9,16
131351,Mi9,9,16
90676,C2,9,16
61608,C3,9,16
56653,Tm1,9,16
58902,Tm2,9,16
123304,Tm4,9,16
149457,Tm9,9,16
111824,Tm20,9,16
72682,T1,9,16
36111,L1,9,17
30268,L2,9,17
92845,L3,9,17
116098,L5,9,17
44527,Mi1,9,17
67487,Mi4,9,17
86948,Mi9,9,17
106294,C2,9,17
66051,C3,9,17
58478,Tm1,9,17
59276,Tm2,9,17
80117,Tm4,9,17
105553,Tm9,9,17
116189,Tm20,9,17
42112,T1,9,17
39361,L1,9,18
32500,L2,9,18
120331,L3,9,18
135299,L5,9,18
45696,Mi1,9,18
68328,Mi4,9,18
108779,Mi9,9,18
89081,C2,9,18
62290,C3,9,18
53287,Tm1,9,18
58985,Tm2,9,18
82197,Tm4,9,18
104486,Tm9,9,18
115024,Tm20,9,18
38305,T1,9,18
53690,L1,9,19
33317,L2,9,19
148954,L3,9,19
124573,L5,9,19
51049,Mi1,9,19
72835,Mi4,9,19
146808,Mi9,9,19
109078,C2,9,19
69840,C3,9,19
54491,Tm1,9,19
61583,Tm2,9,19
77524,Tm4,9,19
104264,Tm9,9,19
118606,Tm20,9,19
48076,T1,9,19
34855,L1,9,20
29610,L2,9,20
98914,L3,9,20
126798,L5,9,20
45176,Mi1,9,20
65641,Mi4,9,20
95804,Mi9,9,20
99953,C2,9,20
62567,C3,9,20
56272,Tm1,9,20
54887,Tm2,9,20
76803,Tm4,9,20
105921,Tm9,9,20
125089,Tm20,9,20
48875,T1,9,20
26042,L1,9,21
32598,L2,9,21
103683,L3,9,21
101988,L5,9,21
43965,Mi1,9,21
70886,Mi4,9,21
88389,Mi9,9,21
94884,C2,9,21
63360,C3,9,21
51482,Tm1,9,21
60174,Tm2,9,21
75608,Tm4,9,21
154024,Tm9,9,21
122201,Tm20,9,21
42541,T1,9,21
30762,L1,9,22
23146,L2,9,22
69335,L3,9,22
131680,L5,9,22
45719,Mi1,9,22
64562,Mi4,9,22
91829,Mi9,9,22
89378,C2,9,22
63038,C3,9,22
30145,Tm1,9,22
56992,Tm2,9,22
78937,Tm4,9,22
93471,Tm9,9,22
109334,Tm20,9,22
36866,T1,9,22
29121,L1,9,23
24108,L2,9,23
67513,L3,9,23
103098,L5,9,23
73767,Mi1,9,23
70768,Mi4,9,23
104488,Mi9,9,23
88597,C2,9,23
55892,C3,9,23
52055,Tm1,9,23
56067,Tm2,9,23
80491,Tm4,9,23
112165,Tm9,9,23
116346,Tm20,9,23
65344,T1,9,23
77237,L1,9,24
23914,L2,9,24
544449,L3,9,24
128044,L5,9,24
43872,Mi1,9,24
77540,Mi4,9,24
146147,Mi9,9,24
82307,C2,9,24
67533,C3,9,24
55073,Tm1,9,24
68813,Tm2,9,24
80799,Tm4,9,24
111283,Tm9,9,24
128029,Tm20,9,24
66853,T1,9,24
27229,L1,9,25
24430,L2,9,25
72789,L3,9,25
126875,L5,9,25
45634,Mi1,9,25
86929,Mi4,9,25
100507,Mi9,9,25
88696,C2,9,25
67811,C3,9,25
52229,Tm1,9,25
63498,Tm2,9,25
80861,Tm4,9,25
108800,Tm9,9,25
135520,Tm20,9,25
37972,T1,9,25
29732,L1,9,26
24433,L2,9,26
62695,L3,9,26
129039,L5,9,26
43705,Mi1,9,26
82269,Mi4,9,26
111381,Mi9,9,26
101560,C2,9,26
58666,C3,9,26
58352,Tm1,9,26
59140,Tm2,9,26
81773,Tm4,9,26
104167,Tm9,9,26
161513,Tm20,9,26
36321,T1,9,26
27532,L1,9,27
26328,L2,9,27
83673,L3,9,27
85483,L5,9,27
56534,Mi1,9,27
92037,Mi4,9,27
131044,Mi9,9,27
105150,C2,9,27
73474,C3,9,27
64455,Tm1,9,27
66765,Tm2,9,27
98798,Tm4,9,27
132810,Tm9,9,27
128614,Tm20,9,27
49718,T1,9,27
44723,L1,9,28
42416,L2,9,28
101218,L3,9,28
194257,L5,9,28
79752,Mi1,9,28
115013,Mi4,9,28
143908,Mi9,9,28
106464,C2,9,28
76045,C3,9,28
76073,Tm1,9,28
88253,Tm2,9,28
118724,Tm4,9,28
135704,Tm9,9,28
142521,Tm20,9,28
95668,T1,9,28
87640,L1,10,1
97977,L2,10,1
150357,L3,10,1
212709,L5,10,1
95794,Mi1,10,1
94193,Mi4,10,1
59620,Mi9,10,1
116437,C2,10,1
93665,C3,10,1
115425,Tm1,10,1
104527,Tm2,10,1
93340,Tm4,10,1
138724,Tm9,10,1
131908,Tm20,10,1
64255,T1,10,1
29003,L1,10,2
35347,L2,10,2
96535,L3,10,2
153671,L5,10,2
46860,Mi1,10,2
65789,Mi4,10,2
100355,Mi9,10,2
108584,C2,10,2
75672,C3,10,2
70168,Tm1,10,2
71097,Tm2,10,2
133138,Tm4,10,2
123751,Tm9,10,2
108386,Tm20,10,2
103917,T1,10,2
51815,L1,10,3
51534,L2,10,3
48503,L3,10,3
122554,L5,10,3
44795,Mi1,10,3
68677,Mi4,10,3
76658,Mi9,10,3
78193,C2,10,3
59699,C3,10,3
54239,Tm1,10,3
63494,Tm2,10,3
76135,Tm4,10,3
100414,Tm9,10,3
96627,Tm20,10,3
32546,T1,10,3
27641,L1,10,4
18243,L2,10,4
50809,L3,10,4
74266,L5,10,4
44029,Mi1,10,4
67096,Mi4,10,4
64698,Mi9,10,4
84816,C2,10,4
50089,C3,10,4
96412,Tm1,10,4
59208,Tm2,10,4
90611,Tm9,10,4
94313,Tm20,10,4
34806,T1,10,4
27357,L1,10,5
27064,L2,10,5
56796,L3,10,5
126661,L5,10,5
39126,Mi1,10,5
63227,Mi4,10,5
73466,Mi9,10,5
81715,C2,10,5
59350,C3,10,5
54847,Tm1,10,5
58467,Tm2,10,5
77580,Tm4,10,5
94296,Tm9,10,5
98326,Tm20,10,5
36239,T1,10,5
39722,L1,10,6
34513,L2,10,6
79361,L3,10,6
139201,L5,10,6
42909,Mi1,10,6
53040,Mi4,10,6
72371,Mi9,10,6
87653,C2,10,6
58114,C3,10,6
50165,Tm1,10,6
51189,Tm2,10,6
71544,Tm4,10,6
546479,Tm9,10,6
97278,Tm20,10,6
43578,T1,10,6
37359,L1,10,7
35651,L2,10,7
83683,L3,10,7
107853,L5,10,7
37730,Mi1,10,7
106574,Mi4,10,7
73792,Mi9,10,7
84516,C2,10,7
57685,C3,10,7
49628,Tm1,10,7
50040,Tm2,10,7
73944,Tm4,10,7
93171,Tm9,10,7
103816,Tm20,10,7
37218,T1,10,7
40297,L1,10,8
35497,L2,10,8
89618,L3,10,8
103199,L5,10,8
37818,Mi1,10,8
52539,Mi4,10,8
66879,Mi9,10,8
79624,C2,10,8
52788,C3,10,8
52383,Tm1,10,8
53179,Tm2,10,8
72976,Tm4,10,8
97731,Tm9,10,8
92685,Tm20,10,8
42021,T1,10,8
38699,L1,10,9
35299,L2,10,9
79000,L3,10,9
104143,L5,10,9
32003,Mi1,10,9
49966,Mi4,10,9
66301,Mi9,10,9
106867,C2,10,9
59618,C3,10,9
47573,Tm1,10,9
51225,Tm2,10,9
73704,Tm4,10,9
89992,Tm9,10,9
91481,Tm20,10,9
42304,T1,10,9
33271,L1,10,10
36762,L2,10,10
78711,L3,10,10
98428,L5,10,10
70295,Mi1,10,10
55364,Mi4,10,10
66887,Mi9,10,10
80600,C2,10,10
49128,C3,10,10
46928,Tm1,10,10
51628,Tm2,10,10
73800,Tm4,10,10
89953,Tm9,10,10
100100,Tm20,10,10
75687,T1,10,10
32845,L1,10,11
32458,L2,10,11
71978,L3,10,11
93264,L5,10,11
37687,Mi1,10,11
56840,Mi4,10,11
66248,Mi9,10,11
96668,C2,10,11
54271,C3,10,11
46996,Tm1,10,11
50998,Tm2,10,11
67242,Tm4,10,11
90733,Tm9,10,11
87654,Tm20,10,11
43102,T1,10,11
32280,L1,10,12
27764,L2,10,12
66997,L3,10,12
101753,L5,10,12
38144,Mi1,10,12
51422,Mi4,10,12
73313,Mi9,10,12
79294,C2,10,12
54832,C3,10,12
48598,Tm1,10,12
50873,Tm2,10,12
